Title,Company_name,Address,Contract_type,Requirement,Benefit,Technical_skills,Link_image,URL
HO - Data Science Manager,Ngân Hàng Á Châu | ACB,"442 Nguyen Thi Minh Khai, District 3, Ho Chi Minh",Full time,"['Minimum graduated from University or above / or Master degree in Economics / Statistics / Mathematics ', 'Proficient in Python, R', 'Hands on experience on Machine Learning, Deep Learning, statistics', 'Skillful in using Excel, PowerPoint and Word as the primary working tools', 'Quick and flexible learning skills to adapt to new things and work on multiple tasks', 'Skills of work management, implementation and monitoring', 'Skills of communication, human relations, building relationships with stakeholders' , 'Identification and problem solving skills', 'Critical thinking skills', 'Team building, team leadership and teamwork skills', 'Training, guidance skills', 'Presentation and negotiation skills', 'Analysis and conflict management skills', 'Coordinating personnel and work skills', 'Building relationships with customers skills', 'At least 3 years experience of management position', '+5 years experience of Advanced Analytics/ Machine Learning/ Deep Learning in banking (must have)', 'Having a broad knowledge of business related to advanced analysis', 'High sense of leadership and responsibility, honest, careful, accurate and sensitive in work', 'Creativity and creating team spirit', 'Be proactive and enthusiastic in work', 'Confident, creative , dynamic', 'High customer service spirit', 'Have the spirit of cooperation and support each other']",Negotiable,"['Data Analyst', 'Python', 'Database']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2ZGR2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cfdeddf0aec7ca8b02d0e13e969b9aed22aee626/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/download.png,https://itviec.com/it-jobs/ho-data-science-manager-ngan-hang-a-chau-acb-0136?lab_feature=preview_jd_page
Senior Backend Developer (Java/ Spring/ Microservice),SmartMind Securities (SMDS),"Sunshine home building 16 Pham Hung, My Dinh 2, Nam Tu Liem, Hanoi",Full time,"['Education: University graduate or higher majoring in Information Technology', 'Experience:\nAt least 2 years of experience in a similar position, priority is given to candidates with experience in development securities, financial products, bonds, payments\nExperience working with java spring boot, spring mvc and java frameworks\nExperience working with micorservice architecture\nExperience working with Oracle Database , Postgres, priority is given to candidates who have worked with procedures, functions PL/SQL\nUnderstanding or have worked with redis, Kafka, RabbitMQ\nProficient in using Jira, Confluence management tools\nUnderstanding of processes Agile software production', 'Soft skills:\nTime management skills and work prioritization.\nProblem solving ability.\nTeamwork and independent working skills.\nCreativity, careful.\nCan withstand high work pressure']",Negotiable,"['Java', 'PostgreSql', 'Spring']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd25MUFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d52e25671c77fa5c83da366e7484dfb36e09a0a3/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/MicrosoftTeams-image%20(8).png,https://itviec.com/it-jobs/senior-backend-developer-java-spring-microservice-smartmind-securities-smds-2305?lab_feature=preview_jd_page
"Database Developer (Oracle, PL/SQL)",HDBank,"25 Nguyen Thi Minh Khai, District 1, Ho Chi Minh",Full time,"['Have at least 1-2 years of experience in application development, understand database systems.', 'Have participated in at least 2-3 data-related projects; or 2 large projects (with 5 or more participants)', 'Proficient with programming language PL/SQL, Form/Report Oracle.', 'Experience with dot net, Python... ', ' Experienced in security standards', 'Proficient in database design on Oracle DB, MS SQL...', 'Experienced in optimizing queries', 'Experienced in SVN, GIT, Jira;', 'Knowledge of data structures and algorithms', 'Proficient in building technical specification documents, including: ERD, Database schema,... ', 'Able to read and understand English documents', 'Able to withstand high pressure from project priorities and timeline', 'Delivered products have good quality, limiting errors', ' Thoroughly test (unit test) before handing over to the testing team', 'Proactively report work results periodically to management']",Negotiable,"['Database', 'SQL', 'Oracle']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdzh1REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ce285453891883a82df371f1823777ed0ab75cac/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/hdbank-logo.png,https://itviec.com/it-jobs/database-developer-oracle-pl-sql-hdbank-5559?lab_feature=preview_jd_page
"Database Administrator (Oracle, SQL)",HDBank,"25 Nguyen Thi Minh Khai, District 1, Ho Chi Minh",Full time,"['Professional qualifications: University degree in Information Technology or other related major. ', 'Foreign language proficiency: Use English well, communicate and read documents related to the job in charge.', 'Oracle OCP (Oracle Certified Professional) certificate from version 11g and above is preferred. or equivalent certificates of other database management systems such as MySQL, PostgreSQL, MS SQL Server. ', 'Have basic knowledge and understanding of servers, storage devices, WINDOWS, LINUX operating systems, Oracle Exadata system.', 'Have knowledge and understanding of database administration, programming database program. ', 'Have basic knowledge and understanding of database services in the cloud computing environment (Cloud). ', 'Experience: Minimum 01 year of work experience in related field.']",Negotiable,"['Database', 'SQL', 'Oracle']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdzh1REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ce285453891883a82df371f1823777ed0ab75cac/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/hdbank-logo.png,https://itviec.com/it-jobs/database-administrator-oracle-sql-hdbank-0000?lab_feature=preview_jd_page
"IT Business Analyst/ SW Consultant (BPMN 2.0, English)",IT-Development Vietnam,"5.04, DC Tower, 111 D, Ly Chinh Thang, Vo Thi Sau Ward, District 3, Ho Chi Minh",Full time,"['BA Degree or higher education', '2+ years of similar experience', 'Proven track record managing the implementation of enterprise software solutions for Fortune 500 customers as a consultant. This includes managing customer expectations and delivering a high level of customer satisfaction.', 'Solid experience using project planning solutions (MS Project) to track engagement progress', 'PMP certification preferred but not required', 'Knowledge of BPM tools (Runmyprocess, Bonita, Apian, etc.), BPMN 2.0', 'Preferred but not required: BPMN 2.0 certified (CartoPro, OCEB,…)', 'Knowledge of database modeling (relational and multi-dimensional) and ETL flows', 'Knowledge of a programming language, preferred with development skills', 'A strong command of English is essential', 'Approachable', 'Good interpersonal skills', 'Independent', 'Well organized', 'Thorough', 'Available']",Negotiable,"['Business Analyst', 'English', 'IT Support']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM0kzREE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--af8bb9582484ff53f1e138de926d82beef0cffaa/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/it-developement-logo.png,https://itviec.com/it-jobs/business-analyst-it-it-development-vietnam-3505?lab_feature=preview_jd_page
"Corebanking Professional (Tester, QA QC)",Ocean Bank,"360 Kim Ma, Ba Dinh, Hanoi",Full time,"['Graduated from University or higher, majoring in economics, engineering or equivalent professional field.', 'Good knowledge, understanding of basic knowledge of banking products and services; core banking system, core card system, ebank system;', 'Understanding, knowledgeable, proficient in banking systems and applications;', 'Proactive, good thinking, able to analyze analyze and evaluate the problem, provide solutions; Able to work in groups, build and organize implementation plans.', 'Able to coordinate group work; Have good presentation and persuasion skills; Able to present official dispatches and documents concisely and clearly, complying with regulations and direction from superiors;', 'English: Able to: read, speak, listen, and write to meet job requirements.', 'Proficient in using office information technology', 'Honest, hardworking, able to self-learn; Responsible and enthusiastic at work; Withstand high-intensity work pressure;']",Negotiable,"['Tester', 'Business Analyst', 'QA QC']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM3dhR3c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2da12285308d11040fef30a2f34e143f21abe71c/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/t%E1%BA%A3i%20xu%E1%BB%91ng%20(4).png,https://itviec.com/it-jobs/chuyen-vien-nghiep-vu-corebanking-tester-qa-qc-ocean-bank-0152?lab_feature=preview_jd_page
Product Owner (Product Manager/ UX/ Wireframing),OL Vietnam,"Unit 1209 - 1203, 12th Floor, Saigon Trade Center Building, 37 Ton Duc Thang, District 1, Ho Chi Minh",Full time,[],Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNnQ5TlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--973be61adab37c6bee16f0d968c0385153006223/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/2023%20OL%20Vietnam%20Logo%20PNG.png,https://itviec.com/it-jobs/product-owner-product-manager-ux-wireframing-ol-vietnam-4427?lab_feature=preview_jd_page
Fullstack Developer (ReactJS/ Golang/ Database),Pharmatech,"76 Nguyen Thi Nhung, Van Phuc Urban Area, Thu Duc City, Ho Chi Minh",Full time,"['Income: 15,000,000 - 20,000,000 VND/month', 'Enjoy full benefits and regimes according to state regulations', '13th year-end bonus depends on the specific operating situation of the company', 'Annual leave; Tet holiday; Holidays, birthdays, March 8 and October 20; Year-end events and other attractive benefits...', 'Dynamic, youthful, professional working environment; develop skills, exchange, learn, expand knowledge']",Negotiable,"['ReactJS', 'Database', 'Golang']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNXE4UWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e435eb4c1e5dc2aa40924f1518100f4991aee730/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/phamartech.jpg,https://itviec.com/it-jobs/fullstack-developer-reactjs-golang-database-pharmatech-5846?lab_feature=preview_jd_page
"Front-end Developer (ReactJS, VueJS)",Blue Belt Technology,"Level 3, The Loop Building, 241 Xuan Thuy, Cau Giay, Hanoi",Full time,"['Graduated from TOP UNIVERSITY specializing in Information Technology', '4+ years of experience in working with ReactJS/Vuejs, HTML5/CSS3/SASS, Ant Design/Material Design', 'Good JavaScript and Typescript skills.', 'Having experience in NodeJS and as a Backend Developer', 'Experience in creating project architecture, microservices, REST API', 'Databases: PostgreSQL, MongoDB, MS SQL or MySQL', 'Having experience with message queues like SQS, RabbitMQ , Kafka ,…' , 'Having knowledge about AWS : Lambda, API gateway, Dynamodb ,… is a plus', 'Having knowledge about design system, design patterns.', 'Can work as a Fullstack developer', 'Strong coding with good performance, Experience in extending system ', 'Have good communication skills in English, especially in reading and writing technical documentation ( Equivalent to IELTS 5.5) ', 'Hard working, responsible, strong interpersonal and communication skills.', 'Ability to work independently and teamwork, can work under high pressure.', 'Ready to work overtime.']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBejh1REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--c67b2084bf6b7f4a0c35429b68cecb1bf598eecd/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/blue-belt-technology-logo.png,https://itviec.com/it-jobs/front-end-developer-reactjs-vuejs-blue-belt-technology-4322?lab_feature=preview_jd_page
Senior Frontend Developer (TypeScript/React),Scandinavian Software Park,"19th Floor, Peakview Tower, 36 Hoang Cau, Dong Da, Hanoi, Dong Da, Hanoi",Full time,"['At a minimum, you should have background in software engineering or equivalent.', 'Have solid understanding of the full software development life cycle.', 'Have at least 5 years of working experience in front-end development', 'Proven experience as a Front-End Developer, with a strong portfolio showcasing your work.', 'Extensive proficiency in JavaScript, TypeScript, React, and CSS, with a deep understanding of front-end development principles and best practices.', 'Solid experience with Angular and other popular JavaScript libraries is a plus.', 'Can learn quickly and manage yourself independently.', 'Used to work in teams but also independently and have no problems moving freely in the stack and probably have an area you are stronger in.', 'Have strong verbal and written communication skills in English.', 'Experience working with CI/CD pipeline.', 'Professional experience with .NET 5 / Core and / or Python.', 'Professional experience with Unix / Linux.', 'Docker Swarm and/or Kubernetes.']",Negotiable,"['ReactJS', 'JavaScript', 'TypeScript']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNHhjSlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9713cf0acec3f5cbaf1a60ce0b0bbae4d6f69f99/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Logo-SSP-RGB-02-01_sqrt_small.png,https://itviec.com/it-jobs/senior-frontend-developer-typescript-react-scandinavian-software-park-3408?lab_feature=preview_jd_page
"Senior Business Analyst (English, Fintech)",KBTG Vietnam,"Friendship Tower, 31 Le Duan, Ben Nghe Ward, District 1, Ho Chi Minh",Full time,"[""Bachelor's degree in business administration, information technology, or a related field"", 'Good English communication in both speaking and writing', '5+ years of experience in business analysis, preferred in the banking/fintech sector', 'Experience with API and microservices', 'Experience with banking products such as lending, card, deposit, QR payment, and international remittance', 'Strong analytical and problem-solving skills', 'Excellent communication and interpersonal skills', 'Ability to work independently and as part of a team', 'Experience with Jira, Confluence, and other agile development tools', 'Strong analytical and proven ability to quickly understand complex business and systems and provide appropriate solution', 'Excellent interpersonal and communication skills and ability to effectively collaborate with diverse people such as clients, developers, or testers.', 'Driver, committed, result-oriented', 'Able to work under pressure and tight deadlines', 'Experience with agile development methodologies such as Scrum or Kanban', ' Experience with user experience (UX) and user interface (UI) design', 'Experience with data modeling and analysis', 'Experience with SQL and other programming languages']",Negotiable,"['Business Analyst', 'Agile', 'SQL']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOXMvS2c9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--58c93159cd5e45169503a9917c87b6acfd05ce01/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/Logo%20KBTG.jpg,https://itviec.com/it-jobs/senior-business-analyst-english-fintech-kbtg-vietnam-3633?lab_feature=preview_jd_page
Project Manager,Bootloader Studio,"15 Le Thanh Ton, Ben Nghe, District 1, Ho Chi Minh",Full time,"['At least 04 years of experience in a coordinating or support role within the game industry.', 'Strong organizational, communication, and time-management skills.', 'Bachelor's degree in a relevant field or equivalent preferred experience.', ' Demonstrated mastery of Agile methodologies and tools.', 'Flexibility to adapt to changing priorities and requirements.', 'Ability to work collaboratively within a team environment.', 'Commitment to maintaining security and professional integrity']",Negotiable,"['Project Manager', 'Agile', 'English']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNlJXUGc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--127222086c16cbe192518e0b91ecfe5b85d171df/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/bootloader_studio_logo.jpg,https://itviec.com/it-jobs/project-manager-agile-bootloader-studio-5509?lab_feature=preview_jd_page
Senior Java Developer Specialist,FE CREDIT,"REE Tower, 9 Doan Van Bo, Ward 12, District 4, Ho Chi Minh",Full time,"['Education', 'BS in Computer Science, Computer Engineering, Electrical Engineering….', 'Technical skills', 'Experience in all phases of software development including design, configuration, testing, debugging, implementation, and support of large-scale , business centric and process based applications', 'At least 4 year experiences on Java ', 'Know how to implement unit testing', 'Has design capability', 'Has UML knowledge', 'Has OOP knowledge', 'Has OOP design knowledge (OOP design patterns)', 'Exposure to a variety of technologies, including, but not limited to, WebSphere or Weblogic, J2EE (JSP, Servlets, EJB, XML, Java), .Net, Oracle, DB2, and MS/ SQL.']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeldhT0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0e180154bc42d0d55da0254fd0df035dee21c2eb/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/333050180_238437701941858_4304305143990953003_n.jpg,https://itviec.com/it-jobs/senior-java-developer-specialist-fe-credit-0946?lab_feature=preview_jd_page
