Title,Company,Requirement,Salary,technical_skills,location,worktime,img_link,url
Senior Front End Developer,MODEC,"['5 years of professional frontend software development experience, preferably in React.js', 'Knowledge in developing complex enterprise software applications that span multiple organizations and business units', 'Additional backend (ex. Python/Django) and DevOps experience are great asset to the role', 'Knowledge in using Agile methodology and operating within a DevOps culture', 'Familiarity with micro services and cloud technologies', 'Strong analytical and creative problem‐solving skills', 'Excellent written and oral communication skills in English', 'Capable of thinking out of the box and excited about trying new solutions, willing to challenge status quo', 'Nice to have', 'Start‐up experience', 'Familiarity with the Oil and Gas industry']",Negotiable,"['JavaScript', 'ReactJS', 'Python', 'Django', 'DevOps', 'Microservices']","Vũng Tàu, Bà Rịa-Vũng Tàu",Full Time,https://www.itjobs.com.vn/upload/Employer/MODEC-logo.jpg,https://www.itjobs.com.vn/en/job/80877/senior-front-end-developer
UI Designer,Unifiedpost,"['Your Qualifications', ""Bachelor's degree in UX/UI design, Interaction Design, Graphic Design, or a related field"", 'Proven experience as a mid-level (3-5 years) UI Designer, with a strong portfolio', 'Demonstrable experience designing and maintaining a design system, including design tokens, style guides, and component libraries', 'Proficiency in design tools such as Figma, or other relevant software', 'Solid understanding of design principles', 'Understand the concept of design guidelines, best practices, and UI standards', 'Experience with prototyping to demonstrate interactive designs and user flows', 'Excellent communication skills, fluency in English, and the ability to express yourself, your ideas, and your work effectively in English', 'Passion for staying updated with the latest design trends and technologies', 'Ability to work effectively in a fast-paced and collaborative environment, adapting to changing business requirements', 'Ability to take ownership of projects, working efficiently and responsibly, even in a distributed team with different time zones', 'Strong analytical and problem-solving skills, with the ability to translate stakeholder insights into intuitive and impactful design solutions']",Negotiable,"['UI/UX', 'Graphic', 'Design', 'Figma', 'Prototype']","Binh Thanh, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Unifiedpost-logo.jpg,https://www.itjobs.com.vn/en/job/80880/ui-designer
"Senior Expert, IT DevSecOps Toolchains Operations",Techcombank,"['Qualifications', 'A bachelor’s degree in computer science or a related field', 'Advanced certifications related to DevSecOps toolchains platforms is an advantage', ""A minimum of 3 years' experience as a DevSecOps toolchains operation and implementation"", 'Proficiency in ArgoCD, Jenkin, Gitlab, Nexus, Ansible, etc', 'Analytical mindset and good problem-solving skills', 'Excellent verbal and written communication skills', 'Highly organized and responsible', 'Capable of working under pressure', 'Up-to-date with trends and developments in DevSecOps toolchains', ""English, according to TCB's regulations in each period""]",Negotiable,"['DevSecOps', 'ArgoCD', 'Jenkins', 'Ansible', 'Gitlab', 'Nexus']","Hai Bà Trưng, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/Techcombank-logo.jpg,https://www.itjobs.com.vn/en/job/80878/senior-expert-it-devsecops-toolchains-operations
Senior Golang Developer,GFT Technologies Vietnam,"['Must-have Requirements', 'A minimum of 4 years of professional experience as a Backend GoLang Developer', 'Have a good command of English', 'Demonstrable experience in software development', 'Practical experience in backend development', 'Profound familiarity with the Go programming language', 'Experience with OOP, MVC Design Pattern, Clean Architecture, Go Routines, and Unit Tests', 'Comprehensive understanding of the full backend development life cycle', 'Experience with databases such as PostgreSQL or MySQL', 'Nice-to-have Requirements', 'Familiarity with JIRA or other project management tools', 'Experience in CI/CD, Docker, and static code quality analytics', 'Experience in database management and optimization', 'Experience in designing and developing RESTful APIs', 'Experience with cloud platforms like AWS or Azure']",Negotiable,"['Golang', 'OOP', 'MVC', 'PostgreSQL', 'MySQL', 'Jira', 'Unit', 'testing', 'Design', 'Patterns', 'Docker', 'MS', 'Azure', 'AWS', 'RESTful', 'API', 'Clean', 'Architecture', 'CI/CD']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/GFT-Technologies-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80881/senior-golang-developer
PHP Developer,Giao Hang Tiet Kiem,None,Up to 2000,"['PHP', 'Laravel', 'Wordpress', 'JavaScript', 'MySQL', 'Zend', 'OOP', 'CakePHP', 'MongoDB', 'CodeIgniter', 'MariaDB', 'RESTful', 'API']","Từ Liêm, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/Giao-Hang-Tiet-Kiem-logo.jpg,https://www.itjobs.com.vn/en/job/80883/php-developer
Mobile iOS Developers,ABBank,None,Negotiable,"['iOS', 'Swift', 'Objective', 'C', 'XCode', 'OOP', 'Git', 'WebSocket', 'Docker', 'DevOps', 'UI/UX', 'RESTful', 'API', 'CI/CD']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/ABBank-logo.jpg,https://www.itjobs.com.vn/en/job/80862/mobile-ios-developers
Mobile Android Developer,ABBank,None,Negotiable,"['Android', 'Java', 'Kotlin', 'Eclipse', 'OOP', 'Git', 'WebSocket', 'Docker', 'DevOps', 'UI/UX', 'Kubernetes', 'RESTful', 'API', 'Android', 'Studio', 'CI/CD']","Đống Đa, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/ABBank-logo.jpg,https://www.itjobs.com.vn/en/job/80863/mobile-android-developer
Web Frontend Developer,ABBank,None,Negotiable,"['JavaScript', 'AngularJS', 'ReactJS', 'HTML5', 'Git', 'WebSocket', 'NoSQL', 'NodeJS', 'MS', 'SQL', 'TypeScript', 'Docker', 'DevOps', 'ES6', 'Npm', 'VueJS', 'UI/UX', 'Kubernetes', 'Microservices', 'RESTful', 'API', 'CI/CD']","Đống Đa, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/ABBank-logo.jpg,https://www.itjobs.com.vn/en/job/80864/web-frontend-developer
Senior Fullstack Engineer,NAB Innovation Centre Vietnam,"['Must have', '5+ years’ experience working in Software Development, solid experience in JavaScript ES6/TypeScript working with React.js', 'Expert in all areas of web development (HTML5, CSS3, Bootstrap, Foundation, JQuery, JSON) including accessibility and security concerns', 'Ability to design React applications using layout management', 'Ability to leverage developer tooling, and CI/CD pipelines to deploy artefacts', 'Ability to build BFF components (Java/NodeJS', 'Experience in Cloud computing, especially Amazon Web Services (AWS', 'Understanding of RESTful APIs design (GraphQL desirable) and Microservices-based systems', 'Solid experience in Agile (Scrum model) development environments', 'Well-versed in writing structured, well-documented, maintainable, and clean code', 'Strong English communication skills (both verbal & written), especially in the global software development environment', 'Nice-to-have', 'Experience in the Banking or Financial Services industry', 'Experience in using front-end testing and test runners (eg. Selenium, Mocha/Chai/Jest', 'Any additional certification or training in IT, Business, Computer Science, or related area']",Negotiable,"['JavaScript', 'ES6', 'TypeScript', 'Java', 'jQuery', 'JSON', 'HTML5', 'CSS3', 'Bootstrap', 'NodeJS', 'AWS', 'ReactJS', 'GraphQL', 'Microservices', 'RESTful', 'API', 'CI/CD']","Tan Binh, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/NAB-Innovation-Centre-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80959/senior-fullstack-engineer
Senior Technical Artist,DEK Technologies,"['UI and Game Engine Expertise', 'Demonstrate 3-5+ years of experience in constructing UI and creating experiences in game engines across various platforms (mobile, web, PC, consoles) or similar transferable experiences', 'Optionally possess 5+ years of software development experience', 'Feature Development', 'Showcase 2+ years of experience in releasing updates and new features regularly to a user base or similar transferable experiences', 'Game Engine Familiarity', 'Exhibit proficiency with game engines such as Unity, Unreal, or Frostbite', 'Pixel-Perfect UI', 'Possess an acute eye for pixel-perfect UI, capable of identifying and addressing potential issues with mockups during the design-to-engine transition', 'Logical Problem Solver with Attention to Detail', 'Act as a logical problem solver with meticulous attention to detail, showcasing excellent written and communication skills', 'Cross-Departmental Communication', 'Facilitate effective communication across departments, translating between engineering and UI Art needs, summarizing technical issues, and demonstrating empathy for non-technical team members', 'Bonus Skills', 'Earn bonus points for experience in UI work on AAA game titles, scripting proficiency, and familiarity with building materials/shaders', 'Hierarchical Interface Knowledge', 'Demonstrate knowledge of how hierarchical interfaces are implemented, preferably in Unity, but with acceptable experience in web development (e.g., front-end', 'Design File Understanding', 'Capably understand and follow design files, with experience in Figma considered a plus']",Negotiable,"['UI/UX', 'Unity', 'Unreal', 'Engine', 'Figma', 'Frostbite']","Tan Binh, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/DEK-Technologies-logo.jpg,https://www.itjobs.com.vn/en/job/80960/senior-technical-artist
Scrum Master,GFT Technologies Vietnam,"['A bachelor’s degree in Computer Science or related. PMP or an equivalent Agile (SCRUM, LeSS) certification would be considered an asset', 'At least 5 years’ experience in a Project Manager role, good banking knowledge is an advantage', 'Possess excellent verbal and written communication skills', 'Familiar with MS Project, JIRA/Confluence for dashboards, boards configuration, burndown, and similar tools', 'Applicable knowledge of the technologies used by the team', 'Good skills and knowledge of servant leadership, facilitation, situational awareness, conflict resolution, continual improvement, empowerment, and increasing transparency', 'Knowledge of various well-documented patterns and techniques for project management', 'A proven record of leading and supporting successful projects', 'Previous experience in a leadership role with strong and proven leadership skills', 'Conflict resolution and conflict management experience', 'Highly organized and excellent time management ability', 'Able to multitask with a strong understanding of core manager duties', 'Excellent communication skills and interpersonal abilities, including negotiation skills']",Negotiable,"['PMP', 'Jira']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/GFT-Technologies-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80963/scrum-master
Lead / Expert QA Engineer,SMG Swiss Marketplace Group,"['What should you bring to start working with us', 'Strong in English for both written and spoken communication', 'Strong analytical and problem-solving skills', 'Strong technical understanding of web applications', 'Highly sensible on process, data, and application quality', 'Strong tendency towards automation testing', 'Ability to develop and maintain E2E testing and integration testing with automation tools. Familiar with at least one automation framework (i.e., Cypress, selenium', 'Good knowledge of scripting languages such as Javascript, Java', 'Solid skills and good knowledge of API testing', 'Good knowledge of the agile methodology', 'Clear understanding of the difference between a bug, a data issue and a design flaw']",Negotiable,"['QA', 'QC', 'Manual', 'Testing', 'Automation', 'Testing', 'Java', 'JavaScript', 'Integration', 'Testing', 'Selenium', 'API', 'Testing', 'Cypress', 'E2E', 'Testing']","Quận 10, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/SMG-Swiss-Marketplace-Group-logo.jpg,https://www.itjobs.com.vn/en/job/80964/lead---expert-qa-engineer
Senior Full-stack Developer,IT Consultis,"['Must Have', '5+ years of hands-on experience in WordPress or Drupal as a Full-stack Developer, with a strong showcase of your work', 'Proficiency in PHP / Typescript / React / NextJS / CSS', 'Proficient with one MVC Framework such as Laravel / Symfony', 'Proficient with SQL and database design', 'Experience with GIT source control', 'Knowledge of CI/CD workflows', 'Comfortable with CLI and basic Linux administration, bash scripting', 'Comfortable with K8s / docker-compose / docker', 'Experience with Aliyun / AWS and cloud-based infrastructure', 'Have a clear understanding of HTTP standards', 'Experience designing REST APIs', 'Experience with Typescript, React, and NextJS (app router and pages router', 'Nice to Have', 'Any additional programming language is a plus', 'Involvement in the Drupal community is a big plus', 'Experience in working with WeChat API']",Negotiable,"['PHP', 'JavaScript', 'TypeScript', 'CSS', 'Linux', 'Git', 'Database', 'Design', 'HTTP', 'MS', 'SQL', 'REST', 'API', 'Docker', 'AWS', 'ReactJS', 'Aliyun', 'Kubernetes', 'NextJS', 'CI/CD']","Tan Binh, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/IT-Consultis-logo.jpg,https://www.itjobs.com.vn/en/job/80941/senior-full-stack-developer
