job_title,company_name,requirement,salary,location,image_link,job_url
Middle Front End Developer (Reactjs)_HCM,FPT Information System,"['At least 3 years of work experience in front-end development.\nProficient in ReactJS and have deep knowledge of HTML5/CSS3.\nExperience in building and maintaining complex web applications and interaction.\nDeep understanding of design principles and user experience.\nSkills in performance optimization and browser compatibility.\nProficient in using tools and libraries such as Redux, Webpack, and Sass.\nAbility to work independently and solve problems.\nGood communication skills and ability to work in a team.\nAbility to read, understand and write documents in English.\nWilling to learn and grasp quickly learn new technologies and front-end development trends.']",The deal,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/fpt-information-system-0568949376dcab14abfb13e3e271447f-6548a75395c0b.jpg,https://www.topcv.vn/viec-lam/middle-front-end-developer-reactjs-hcm/1290774.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
React Native Developer,CÔNG TY CỔ PHẦN MOBITECH,"['- Degree: University degree in Information Technology or related fields.\n- Experience: At least 3 years of React Native programming experience.\n- Understanding of performance management , optimize performance for React Native App.\n- Proficient in using and deeply understanding React Hooks.\n- Have experience in handling Animation using Reanimated.\n- Have knowledge of Java Script/Type Script language .\n- Have integrated Native Modules for iOS and Android.\n- Ability to understand and write code for mobile applications in appropriate programming languages ​​such as Java/Kotlin (Android), Swift/Objective -C (iOS).\n- Have creative thinking when researching solutions to solve problems.\n- Possesses the working spirit of a startup: proactive, willing to learn, self-responsible in work, have the mindset of a problem solver.']",20 - 30 million,"- Hanoi: No. 85, Alley 59 Duong Khue, Mai Dich Ward, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-mobitech-9ed13eb1625b29fe7e5d410412c894ee-65d96e625e469.jpg,https://www.topcv.vn/viec-lam/react-native-developer/1289766.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Nodejs Developer,"NorthStudio TTAS., JSC","['Love programming and technology, have 1-2 years of application development experience (minimum 6 months in a Back - end position)\nStrong knowledge and experience working with Node.js and JavaScript. \nHave experience working with at least one of the technologies Express.js, Angular, NestJs, NextJs.\nHave good logical thinking, a sense of responsibility, eager to learn and enthusiastic about work; Positive attitude, progressive spirit.']",9 - 15 million,"- Hanoi: 37B Alley 358/109 Bui Xuong Trach, Khuong Dinh Ward, Thanh Xuan District, Hanoi, Thanh Xuan",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/northstudio-ttas-jsc-6125b438e00b0.jpg,https://www.topcv.vn/viec-lam/nodejs-developer/1290528.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Developer (Full-Stack),TOA - The Outsourcing Agency,"['A recent graduate in Computer Science, Software Engineering, or a related field, with a strong interest in Python, Node.js, and AI.\nBasic familiarity with Python and Node.js frameworks (e.g., Django, Flask, Express) is preferred.\nUnderstanding of front-end technologies (HTML, CSS, JavaScript) to support full-stack development projects.\nAn enthusiastic learner, open to embracing new technologies and methodologies in software development and AI.\nStrong problem-solving skills, meticulous attention to detail, and the ability to work effectively both independently and as part of a team.\nExcellent communication skills for clear and effective technical discussions.\nAdditional Qualifications (A Plus):\nInvolvement in technology-focused projects, hackathons, or workshops demonstrate a passion for learning and innovation.\nBasic knowledge of AI and machine learning principles is advantageous but not required.']",The deal,"- Ho Chi Minh: 6/1/2A Nguyen U Di, District 2",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/sEac2h7khigZVzCClAXFkM8mGkLpz5so_1711341149____11ea6ccba74a69de7bc9ca94d0702c7b.jpg,https://www.topcv.vn/viec-lam/developer-full-stack/1290596.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Middle FrontEnd Developer,CÔNG TY CỔ PHẦN ICSP VIỆT NAM,"['- Graduated from University or an equivalent program in IT.\n- Have 1 year or more experience as a Frontend Developer\n- Understand and proficiently use JavaScript and one of the JS frameworks such as VueJS, ReactJS (required)\n- Experience with PHP and one of PHP's Backend frameworks such as Laravel, Symfony, CodeIgniter is an advantage\n- Can use English or Japanese\n- Experienced Proficient in using Git, Redmine, Jira\n- Requires ability to self-research, experience using open source code\n- Experience participating in management projects according to Agile/Scrum model\n - Reading and understanding documents, researching new technologies, finding good solutions in English is an advantage\n- Having teamwork skills, experience leading groups\n- Having a high sense of responsibility for tasks assigned tasks']",Up to 30 million,"- Hanoi: 8th Floor, H.L Tower, Lot A2B, No. 6, Alley 82 Duy Tan, Dich Vong Hau Ward, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-icsp-viet-nam-171a48b5ec2e3ddfb1641016c88661df-660ccaa393255.jpg,https://www.topcv.vn/viec-lam/middle-frontend-developer/1289746.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Web Programmer,Công ty Cổ phần Đầu tư Thương mại Bách Tường Phát,"['Proficient in Front-End (HTML5, CSS3, Javascript, JSON, jQuery, Bootstrap, Tailwin, Javascript framework)\nMore than 1 year of experience with Vuejs or Reactjs\nExperience working with Back-End (RESTful API) )\nUnderstand Git and have experience using Git\nUnderstand the software/website development process\nHave basic knowledge about UI/UX\nHave basic knowledge about Responsive Design, Design Patent\nUsage Get Design tools (Photoshop, Figma,...)\nUnderstand object-oriented programming, MVC, HMVC architecture\nReady to learn and adapt to new technologies and ways of doing things\nProactive, thoughtful Responsible for assigned work\nExperience with RESTful API programming is an advantage.']",11 - 13 million,"- Hanoi: 5th Floor, Building N01-T4, Phu My Complex, Diplomatic Corps Area, Xuan Tao Ward, Bac Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-dau-tu-thuong-mai-bach-tuong-phat-6124ddaa94755.jpg,https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-web/1290376.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Flutter Developer,CÔNG TY CỔ PHẦN SHARITEK VIỆT NAM,"['Experience in developing native applications, Cloud models, experience working with git source code management systems, Agile models;\nHaving released applications on Play Store and App Store is an advantage;\ nExperience with MVP model using block provider, isolate thread management techniques, rxDart, OOP, Component; Experience following the MVVM model is an advantage;\nExperience with REST APIs with http, dio;\nExperience communicating Flutter with Native (Android, iOS), Database;\nKnowledge and experience Experience working on Git, Jira;\nHave a learning spirit, ability to research new technologies, be proactive and responsible at work;\nKnow and master Swift, Objective-C, XCode, UIKit, Cocoa , Pod.']","1,200 - 2,500 USD","- Hanoi: Hai Ngan Building - 9A Thanh Liet, Thanh Tri",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/pxDCzP0qy8jzc12PhMjJeuhGHxa4frpT_1698372379____1b38b5026c3c65747ec18b9a41d1edaa.jpg,https://www.topcv.vn/viec-lam/flutter-developer/1156801.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Front End Developer,CÔNG TY CỔ PHẦN SHARITEK VIỆT NAM,"['• Proficient in HTML, CSS, Boostrap and TypeScript programming language;\n• Understand the entire web development process (design, development and implementation);\n• Have knowledge of the rules in SEO;\n• Have experience working with Figma, xD;\n• Have basic knowledge of UX/UI;\n• Have knowledge of Responsive Design;\n• Ability to work well in an environment high speed.']",20 - 40 million,"- Hanoi: Hai Ngan Building - 9A Thanh Liet (396 Nguyen Xien), Thanh Tri",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/pxDCzP0qy8jzc12PhMjJeuhGHxa4frpT_1698372379____1b38b5026c3c65747ec18b9a41d1edaa.jpg,https://www.topcv.vn/viec-lam/front-end-developer/1172749.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
React Native Developer,Công ty Cổ phần Công nghệ phần mềm và quảng cáo trực tuyến MegaAds,"['- Love programming, Graduated from top universities specializing in IT such as: Hanoi Polytechnic University, Postal Service, University of Technology - National University.\n- Have minimum experience of 2 years years of React Native experience. Products have been posted to app stores. Have made applications for both Android and iOS operating systems.\n- Have experience pushing apps to play store and appstore.\n- Have the ability to think independently and have good teamwork skills.']",15 - 20 million,"- Hanoi: No. 6 Le Van Thiem, Hanoi., Thanh Xuan",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-cong-nghe-phan-mem-va-quang-cao-truc-tuyen-megaads-59439fdc5697a.jpg,https://www.topcv.vn/viec-lam/lap-trinh-vien-react-native/721564.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Programmer - Tingee Payment Solutions,Công ty Cổ phần Công nghệ Healthcare Now,"['Have experience developing products and building large systems.\nAt least 2 years of experience in Backend programming with NodeJS, NestJS...\nHave experience developing with SQL and NoSQL databases such as Postgres, Mongo.\nUnderstand and work well with API and REST services as well as experience integrating with Mobile, Web.\nPreferred UV has experience working with Event Driven Architecture and Domain Driven Design.\nUnderstand and have experience developing Microservice systems model .\nExperience with Agile development methods, especially Scrum.\nExperience working with Docker, Git, CI/CD.\nAbility to read and understand English documents.']",The deal,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/NEAHSGmrU4ZvnXVEO0S2a9e0Mxpd7Vgz_1652254982____76513f227d5ca5e79315af86926a9f7c.png,https://www.topcv.vn/viec-lam/lap-trinh-vien-giai-phap-thanh-toan-tingee/1289580.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Mobile App Programming (React Native),CÔNG TY CỔ PHẦN MOBITECH,"['- Degree: University degree in Information Technology or related fields.\n- Experience: At least 3 years of React Native programming experience.\n- Understanding of performance management , optimize performance for React Native App.\n- Proficient in using and deeply understanding React Hooks.\n- Have experience in handling Animation using Reanimated.\n- Have knowledge of Java Script/Type Script language .\n- Have integrated Native Modules for iOS and Android.\n- Ability to understand and write code for mobile applications in appropriate programming languages ​​such as Java/Kotlin (Android), Swift/Objective -C (iOS).\n- Have creative thinking when researching solutions to solve problems.\n- Possesses the working spirit of a startup: proactive, willing to learn, self-responsible in work, have the mindset of a problem solver.']",20 - 30 million,"- Hanoi: 85 Alley 59 Duong Khue, Mai Dich, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-mobitech-9ed13eb1625b29fe7e5d410412c894ee-65d96e625e469.jpg,https://www.topcv.vn/viec-lam/lap-trinh-mobile-app-react-native/1289985.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
React Native Developer,CÔNG TY CỔ PHẦN MOBITECH,"['- Degree: University degree in Information Technology or related fields.\n- Experience: At least 3 years of React Native programming experience.\n- Understanding of performance management , optimize performance for React Native App.\n- Proficient in using and deeply understanding React Hooks.\n- Have experience in handling Animation using Reanimated.\n- Have knowledge of Java Script/Type Script language .\n- Have integrated Native Modules for iOS and Android.\n- Ability to understand and write code for mobile applications in appropriate programming languages ​​such as Java/Kotlin (Android), Swift/Objective -C (iOS).\n- Have creative thinking when researching solutions to solve problems.\n- Possesses the working spirit of a startup: proactive, willing to learn, self-responsible in work, have the mindset of a problem solver.']",20 - 30 million,"- Hanoi: No. 85, Lane 59, Duong Khue, Mai Dich, Cau Giay, Hanoi, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-mobitech-9ed13eb1625b29fe7e5d410412c894ee-65d96e625e469.jpg,https://www.topcv.vn/viec-lam/lap-trinh-vien-react-native/1289964.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
Java Developer,Công ty Cổ phần VNEXT SOFTWARE,"['At least 3 years of experience developing applications in Java language, using java frameworks (Spring Boot, Spring framework...);\nHave good background knowledge of OOP, Web Development, ORM, Restful API ;\nGood understanding of clean code, coding conventions;\nGood logical thinking about data structures and algorithms;\nExperience working with cloud (AWS, Azure...), CICD, Docker is Advantages;\nProficient in using one of the database management systems MySQL/PostgreSQL/Oracle/MS SQLserver;\nExperience in database design and query optimization;\nExperience in doing In-depth work with git, git flow and github flow;\nExperience with UnitTest with JUnit;\nExperience deploying projects to test, staging or production environments for customers;\nHave good knowledge and thinking, Creativity and passion for technology, perseverance and good self-study ability.\nOther requirements:\nAbility to work well in teamwork as well as work independently;\nHaving experience developing for Japanese customers is an advantage .']","Up to 1,100 USD","- Hanoi: 18th and 19th floors, Central Point building, 219 Trung Kinh, Cau Giay, Hanoi, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-v-next-5db80c1857b54.jpg,https://www.topcv.vn/viec-lam/java-developer/1289944.html?ta_source=JobSearchList_LinkDetail&u_sr_id=RsenuRQAW6w7rbn8coXlidZUbz7DkLJWGSn5GPTW_1713598920
